FECHA,NOMBRE DE EMPRESAS,DEPARTAMENTO,Ciudad,Localidad,SECTOR,Horas/Reinversión,ID_Cliente,Puestos Medidos,Puesto 1,Puesto 2,Puesto 3,Puesto 4,Puesto 5,Puesto 6,Puesto 7,Puesto 8,Puesto 9,Puesto 10,Puesto 11,Puesto 12,Puesto 13,Puesto 14,Puesto 15,Puesto 16,Puesto 17,Puesto 18,Puesto 19,Puesto 20,Puesto 21,Puesto 22,Puesto 23,Puesto 24,Puesto 25,Puesto 26,Puesto 27,Puesto 28,Puesto 29,Puesto 30,Puesto 31,Puesto 32,Puesto 33,Puesto 34,Puesto 35,Puesto 36,Puesto 37,Puesto 38,Puesto 39,Puesto 40,Puesto 41,Puesto 42,Puesto 43,Puesto 44,Puesto 45,Puesto 46,Puesto 47,Puesto 48,Puesto 49,Puesto 50,Puesto 51,Puesto 52,Puesto 53,Puesto 54,Puesto 55,Puesto 56,Puesto 57,Puesto 58,Puesto 59,Puesto 60,Puesto 61,Puesto 62,Puesto 63,Puesto 64,Puesto 65,Puesto 66,Puesto 67,Puesto 68,Puesto 69,Puesto 70,Puesto 71,Puesto 72,Puesto 73,Puesto 74,Puesto 75,Puesto 76,Puesto 77,Puesto 78,Puesto 79,Puesto 80,Puesto 81,Puesto 82,Puesto 83,Puesto 84,Puesto 85,Puesto 86,Puesto 87,Puesto 88,Puesto 89,Puesto 90,Puesto 91,Puesto 92,Puesto 93,Puesto 94,Puesto 95,Puesto 96,Puesto 97,Puesto 98,Puesto 99,Puesto 100,Puesto 101,Puesto 102,Puesto 103,Puesto 104,Puesto 105,Puesto 106,Puesto 107,Puesto 108,Puesto 109,Puesto 110,Puesto 111,Puesto 112,Puesto 113,Puesto 114,Puesto 115,Puesto 116,Puesto 117,Puesto 118,Puesto 119,Puesto 120,Puesto 121,Puesto 122,Puesto 123,Puesto 124,Puesto 125,Puesto 126,Puesto 127,Puesto 128,Puesto 129,Puesto 130,Puesto 131,Puesto 132,Puesto 133,Puesto 134,Puesto 135,Puesto 136,Puesto 137,Puesto 138,Puesto 139,Puesto 140,Puesto 141,Puesto 142,Puesto 143,Puesto 144,Puesto 145,Puesto 146,Puesto 147,Puesto 148,Puesto 149,Puesto 150,Puesto 151,Puesto 152,Puesto 153,Puesto 154,Puesto 155,Puesto 156,Puesto 157,Puesto 158,Puesto 159,Puesto 160,Puesto 161,Puesto 162,Puesto 163,Puesto 164,Puesto 165,Puesto 166,Puesto 167,Puesto 168,Puesto 169,Puesto 170,Puesto 171,Puesto 172,Puesto 173,Puesto 174,Puesto 175,Puesto 176,Puesto 177,Puesto 178,Puesto 179,Puesto 180,Puesto 181,Puesto 182,Puesto 183,Puesto 184,Puesto 185,Puesto 186,Puesto 187
7/27/2023,ROSA DERLY DICELIS MORALES,Quindío,Armenia,Armenia,"Cultura, ocio y entretenimiento",12,Cliente 321,15,107,,,,,,,,,,,,,,293,,,,,,,,,,,,,,,595,,,,,,,,,,,,,,748,,,,,,,,,,,,,,,752,,,,,,,,,,,,,,288,,,,,,,,,,,,,,1436,,,,,,,,,,,,,,175,,,,,,,,,,,,,,331,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,497,,,,,,,,,,,,,,498,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,
3/19/2023,ROSA STELLA LUGO MORENO,Quindío,Armenia,Armenia,Pesca y agricultura,4,Cliente 322,7,,,,,,,,,552,,,,,,,,,,,,446,,,,,,,,,,,,249,,,,,,,,,,,,,163,,,,,,,,,,,,,729,,,,,,,,,,,,238,,,,,,,,,,,,305,,,,,,,,,,,,171,,,,,,,,,,,,335,,,,,,,,,,,,580,,,,,,,,,,,,1066,,,,,,,,,,,,171,,,,,,,,,,,,167,,,,,,,,,,,,,,2011,,,,,,,,,,,,,,,109,,,
1/21/2023,RUTH  ROBLES ARQUEQUE,"Bogotá, Distrito Capital",Bogotá,Antonio Nariño,Servicios financieros,3,Cliente 323,6,,,,,,,,,,199,,,,,,,,,,,,,,,,286,,,,,,,,,,,,,,,,205,,,,,,,,,,,,,,,160,,,,,,,,,,,,,,,,,,325,,,,,,,,,,,,,,,545,,,,,,,,,,,,,,,543,,,,,,,,,,,,,,,494,,,,,,,,,,,,,,,544,,,,,,,,,,,,,,,284,,,,,,,,,,,,,,,473,,,,,,,,,,,,,,,,,553,,,,,
3/18/2023,SABU PARRA CARDENAS,Magdalena,Santa Marta,Santa Marta,Educación y salud,12,Cliente 324,15,,,,,,,,,,,,,,,,318,,,,,,,,,,,,,,,,,,,,561,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,491,,,,,,,,,,,,,,,,,,,,,,171,,,,,,,,,,,,,,,,,,,,,407,,,,,,,,,,,,,,,,,,,,,321,,,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,,,,,,,,,,421,,,,,,
1/24/2023,SAFETY INSTRUMENTS LTDA,"Bogotá, Distrito Capital",Bogotá,San Cristóbal,Educación y salud,10,Cliente 325,13,,,,,,,,,,,,311,,,,,,,,,,,,,321,,,,,,,,,,,,,,243,,,,,,,,,,,,,795,,,,,,,,,,,,,234,,,,,,,,,,,,,,789,,,,,,,,,,,,,516,,,,,,,,,,,,,,740,,,,,,,,,,,,,524,,,,,,,,,,,,,736,,,,,,,,,,,,,288,,,,,,,,,,,,,532,,,,,,,,,,,,,49,,,,,,,,,,,,,,,192,
6/26/2023,SALDARRIAGA ARENAS & CIA LTDA ASESORES DE SEGUROS,"Bogotá, Distrito Capital",Bogotá,Usaquén,Comercio,12,Cliente 326,15,,,,,,220,,,,,,,,,,,,,334,,,,,,,,,,,,,,246,,,,,,,,,,,,,99,,,,,,,,,,,,,722,,,,,,,,,,,,,,332,,,,,,,,,,,,,1026,,,,,,,,,,,,,,208,,,,,,,,,,,,,956,,,,,,,,,,,,,347,,,,,,,,,,,,,291,,,,,,,,,,,,,536,,,,,,,,,,,,,534,,,,,,,,,,,,,,,290,,,,,,,
10/15/2023,SANDRA  GUTIERREZ CUBIDES,"Bogotá, Distrito Capital",Bogotá,Funza,Ganadería,2,Cliente 327,5,,,,,,,,,,,,,,,,,325,,,,,,,,,,,,,,,,,190,,,,,,,,,,,,,,,,,531,,,,,,,,,,,,,,,,,217,,,,,,,,,,,,,,,,,713,,,,,,,,,,,,,,,,,342,,,,,,,,,,,,,,,,,510,,,,,,,,,,,,,,,,,703,,,,,,,,,,,,,,,,,225,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,287
9/21/2023,SANDRA CONSUELO LEON,Bolívar,Cartagena,Cartagena,Silvicultura,9,Cliente 328,12,,186,,,,,,,,,,,,,,,,,309,,,,,,,,,,,,,,,,,564,,,,,,,,,,,,,,,,,980,,,,,,,,,,,,,,,,,193,,,,,,,,,,,,,,,,,1528,,,,,,,,,,,,,,,,,349,,,,,,,,,,,,,,,,,306,,,,,,,,,,,,,,,,,531,,,,,,,,,,,,,,,,,157,,,,,,,,,,,,,,,,,222,,,,,,,,,,,,,,,
10/18/2023,SANDRA MARCELA BELLO ESPITIA,"Bogotá, Distrito Capital",Bogotá,Engativá,Silvicultura,6,Cliente 329,9,,,,,,,,,,,,,,,,,,,,,,,997,,,,,,,,,,,,,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,236,,,,,,,,,,,,,,,,,,,,,,,,578,,,,,,,,,,,,,,,,,,,,,,,,225,,,,,,,,,,,,,,,,,,,,,,,293,,,,,,,,,,,,,,,,,,,,,,,950,,,,,,,,,,,,,,,,,,,,,,,328
6/20/2023,SANDRA MILENA HERNANDEZ TEJEDOR,"Bogotá, Distrito Capital",Bogotá,Los Mártires,Estatales,11,Cliente 330,14,,,,171,,,,,,,,,,,,,,,,,,,,,,,282,,,,,,,,,,,,,,,,,,,,,,,,505,,,,,,,,,,,,,,,,,,,,,,,,341,,,,,,,,,,,,,,,,,,,,,,,,201,,,,,,,,,,,,,,,,,,,,,,,214,,,,,,,,,,,,,,,,,,,,,,,346,,,,,,,,,,,,,,,,,,,,,,,1501,,,,,,,,,,,,,,,,,,,
2/17/2023,SANDRA PATRICIA ABELLO SILVA,Caldas,Manizales,Manizales,Investigación médica y tecnologías en salud,11,Cliente 331,14,,,,,,,,,,208,,,,,,,,,,,,,,,,,,,,,,,,,,,952,,,,,,,,,,,,,,,,,,,,,,,,,,276,,,,,,,,,,,,,,,,,,,,,,,,,,332,,,,,,,,,,,,,,,,,,,,,,,,,,,538,,,,,,,,,,,,,,,,,,,,,,,,,,,239,,,,,,,,,,,,,,,,,,,,,,,,,,2098,,,,,,,,,,,,,,,,,,
12/4/2023,SANDRA PATRICIA LONDOÑO HURTADO,"Bogotá, Distrito Capital",Bogotá,Suba,"Consultoría en gestión empresarial, finanzas, recursos humanos y marketing",8,Cliente 332,11,,81,,,,,,,,,,,,,,,,,334,,,,,,,,,,,,,,,,,516,,,,,,,,,,,,,,,,,1041,,,,,,,,,,,,,,,,,177,,,,,,,,,,,,,,,,,1584,,,,,,,,,,,,,,,,,281,,,,,,,,,,,,,,,,,285,,,,,,,,,,,,,,,,,578,,,,,,,,,,,,,,,,,139,,,,,,,,,,,,,,,,,243,,,,,,,,,,,,,,,
4/3/2023,SANDY NARVAEZ YOSA,Tolima,Ibagué,Ibagué,Energía,8,Cliente 333,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,
12/7/2023,SANI SPORTS SAS,"Bogotá, Distrito Capital",Bogotá,Engativá,Estatales,5,Cliente 334,8,,,,,,,,,,,,,,,,,,,,,,504,,,,,,,,,,,,,,,,,,,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,340,,,,,,,,,,,,,,,,,,,,,,,,578,,,,,,,,,,,,,,,,,,,,,,,,296,,,,,,,,,,,,,,,,,,,,,,,322,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,244,
3/22/2023,SANTIAGO ERNESTO ROMERO PALOMO,Meta,Villavicencio,Villavicencio,"Cultura, ocio y entretenimiento",5,Cliente 335,8,,101,,,,,,,,,,,,277,,,,,,,,,,,,300,,,,,,,,,,,,,220,,,,,,,,,,,,,774,,,,,,,,,,,,324,,,,,,,,,,,,437,,,,,,,,,,,,246,,,,,,,,,,,,171,,,,,,,,,,,,704,,,,,,,,,,,,535,,,,,,,,,,,,705,,,,,,,,,,,,70,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,1525,,,,,,,,,,
9/6/2023,SERVIBERLINAS S A,Risaralda,Pereira,Pereira,Turismo y hostelería,4,Cliente 336,7,,,,,,,,,,,592,,,,,,,,,,,,999,,,,,,,,,,,,469,,,,,,,,,,,,,453,,,,,,,,,,,,,292,,,,,,,,,,,,280,,,,,,,,,,,,702,,,,,,,,,,,,176,,,,,,,,,,,,334,,,,,,,,,,,,315,,,,,,,,,,,,739,,,,,,,,,,,,342,,,,,,,,,,,,185,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,247,
4/28/2023,SERVICIOS DE INFORMACION CONTABLE SAS,"Bogotá, Distrito Capital",Bogotá,Teusaquillo,Agricultura,8,Cliente 337,11,,,,,,,,,,196,,,,,,,,,,,,,,,,,,,,486,,,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,226,,,,,,,,,,,,,,,,,,,,,,444,,,,,,,,,,,,,,,,,,,,,178,,,,,,,,,,,,,,,,,,,,,503,,,,,,,,,,,,,,,,,,,,162,,,,,,,,,,,,,,,,,,,,769,,,,,,,,,,,,
5/28/2023,SERVIVIC S.A.S,"Bogotá, Distrito Capital",Bogotá,Los Mártires,Industria manufacturera,3,Cliente 338,6,,,,,,,,,,,,,179,,,,,,,,,,,,,,,,,,,,,,,,,,,328,,,,,,,,,,,,,,,,,,,,,,,,,,349,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,532,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,241,,,,,,,,,,,,,,,
12/8/2023,SINDY PAOLA LOPEZ MARTINEZ,Valle del Cauca,Cali,Cali,Servicios financieros,5,Cliente 339,8,,,,,,,,,,,,,,,295,,,,,,,,,,,,,,,,,,,,,,,,,,,219,,,,,,,,,,,,,,,,,,,,,,,,,,247,,,,,,,,,,,,,,,,,,,,,,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,296,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,467,,,,,,,,,,,,,
11/21/2023,SOCIEDAD DE SEGURIDAD ELECTRONICA Y TELECOMUNICACIONES SOCIEDAD POR ACCIONES SIMPLIFICADA,"Bogotá, Distrito Capital",Bogotá,Kennedy,Pesca y agricultura,12,Cliente 340,15,,,,,,,140,,,,,,,,,,,,300,,,,,,,,,,,,582,,,,,,,,,,,,,704,,,,,,,,,,,,,141,,,,,,,,,,,,314,,,,,,,,,,,,317,,,,,,,,,,,,586,,,,,,,,,,,,428,,,,,,,,,,,,277,,,,,,,,,,,,167,,,,,,,,,,,,339,,,,,,,,,,,,239,,,,,,,,,,,,,,562,,,,,,,,,,,,,,,476,,,,,
6/25/2023,SOFIA BOSA BERNAL,"Bogotá, Distrito Capital",Bogotá,Funza,"Consultoría en gestión empresarial, finanzas, recursos humanos y marketing",12,Cliente 341,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,,
6/13/2023,STRYKER COLOMBIA SAS,Nariño,Pasto,Pasto,Comercio,6,Cliente 342,9,,,,,,,,,,,,,176,,,,,,,,,,,,,329,,,,,,,,,,,,,,335,,,,,,,,,,,,,992,,,,,,,,,,,,,322,,,,,,,,,,,,,,316,,,,,,,,,,,,,442,,,,,,,,,,,,,,313,,,,,,,,,,,,,575,,,,,,,,,,,,,744,,,,,,,,,,,,,82,,,,,,,,,,,,,138,,,,,,,,,,,,,245,,,,,,,,,,,,,,,292
12/23/2023,SUMAC LATINOAMERICA S.A.S,Arauca,Arauca,Arauca,Energía,4,Cliente 343,7,,,,,,,,,,,,,,,,,,,,301,,,,,,,,,,,,,,,,,,,,280,,,,,,,,,,,,,,,,,,,,775,,,,,,,,,,,,,,,,,,,,,350,,,,,,,,,,,,,,,,,,,,,,302,,,,,,,,,,,,,,,,,,,,,585,,,,,,,,,,,,,,,,,,,,,301,,,,,,,,,,,,,,,,,,,,424,,,,,,,,,,,,,,,,,,,,348,,
9/1/2023,SUPER TAPIAUTOBUS & CIA LTDA,Risaralda,Pereira,Pereira,Agricultura,4,Cliente 344,7,,,,214,,,,,,,,,,,,,,,,,,,,,,,,,,,404,,,,,,,,,,,,,,,,,,,,,,,,,,169,,,,,,,,,,,,,,,,,,,,,,,,,,320,,,,,,,,,,,,,,,,,,,,,,,,,,,786,,,,,,,,,,,,,,,,,,,,,,,,,,,582,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,
11/8/2023,SURACEITES S A,"Bogotá, Distrito Capital",Bogotá,Usme,Capacitación formal,6,Cliente 345,9,,,,,,,120,,,,,,,,,,,,,,557,,,,,,,,,,,,,,,576,,,,,,,,,,,,,,287,,,,,,,,,,,,,,,247,,,,,,,,,,,,,,713,,,,,,,,,,,,,,437,,,,,,,,,,,,,,283,,,,,,,,,,,,,,322,,,,,,,,,,,,,,,772,,,,,,,,,,,,,,319,,,,,,,,,,,,,,969,,,,,,,,,,,,,,,402,,,,,,,,
1/22/2023,TALENTO TEMPORAL SAS,"Bogotá, Distrito Capital",Bogotá,Chapinero,Ganadería,3,Cliente 346,6,113,,,,,,,,,,,,,332,,,,,,,,,,,,,,195,,,,,,,,,,,,,590,,,,,,,,,,,,,740,,,,,,,,,,,,,,238,,,,,,,,,,,,,275,,,,,,,,,,,,,,227,,,,,,,,,,,,,239,,,,,,,,,,,,,345,,,,,,,,,,,,,1042,,,,,,,,,,,,,68,,,,,,,,,,,,,316,,,,,,,,,,,,,,,767,,,,,,,,,,,,
3/26/2023,TAYLOR&CROSS INGENIERIA Y CONSULTORIA SAS,Caldas,Manizales,Manizales,Educación y salud,11,Cliente 347,14,,,,,,,126,,,,,,,,,,,,,341,,,,,,,,,,,,,,222,,,,,,,,,,,,,426,,,,,,,,,,,,,796,,,,,,,,,,,,,,532,,,,,,,,,,,,,1421,,,,,,,,,,,,,,245,,,,,,,,,,,,,174,,,,,,,,,,,,,221,,,,,,,,,,,,,293,,,,,,,,,,,,,205,,,,,,,,,,,,,47,,,,,,,,,,,,,,,511,,,,,,
8/21/2023,TECMECO MAQUINARIA E INGENIERIA DE COLOMBIA S A S,Quindío,Armenia,Armenia,Energía,6,Cliente 348,9,,,,233,,,,,,,,,,,,349,,,,,,,,,,,,183,,,,,,,,,,,,,569,,,,,,,,,,,,,716,,,,,,,,,,,,348,,,,,,,,,,,,563,,,,,,,,,,,,460,,,,,,,,,,,,305,,,,,,,,,,,,225,,,,,,,,,,,,321,,,,,,,,,,,,432,,,,,,,,,,,,304,,,,,,,,,,,,,,1024,,,,,,,,,,,,,,,565,,,,,,,,
9/26/2023,TECNICOS INDUSTRIALES B Y S LIMITADA,"Bogotá, Distrito Capital",Bogotá,Usme,Pesca y agricultura,4,Cliente 349,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,
5/12/2023,TECTONICA PROYECTOS SAS,Atlántico,Barranquilla,Barranquilla,Transporte y logística,10,Cliente 350,13,,,,,,,,,,,,,,,,,331,,,,,,,,,,,,,,,,,224,,,,,,,,,,,,,,,,,565,,,,,,,,,,,,,,,,,227,,,,,,,,,,,,,,,,,760,,,,,,,,,,,,,,,,,338,,,,,,,,,,,,,,,,,530,,,,,,,,,,,,,,,,,703,,,,,,,,,,,,,,,,,186,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,328
2/10/2023,TELESET S.A.S.,Cundinamarca,Bogotá,Antonio Nariño,Educación y salud,11,Cliente 351,14,,,,,,,,,596,,,,,,,,,,,,,434,,,,,,,,,,,,,,470,,,,,,,,,,,,,592,,,,,,,,,,,,,241,,,,,,,,,,,,,,445,,,,,,,,,,,,,347,,,,,,,,,,,,,,317,,,,,,,,,,,,,426,,,,,,,,,,,,,130,,,,,,,,,,,,,106,,,,,,,,,,,,,173,,,,,,,,,,,,,1471,,,,,,,,,,,,,,,486,,,,
4/27/2023,TEMPOCOLBA SAS,"Bogotá, Distrito Capital",Bogotá,Tunjuelito,Energía,11,Cliente 352,14,,,,,,,,,,,565,,,,,,,,,,,,957,,,,,,,,,,,,551,,,,,,,,,,,,,484,,,,,,,,,,,,,293,,,,,,,,,,,,336,,,,,,,,,,,,800,,,,,,,,,,,,202,,,,,,,,,,,,313,,,,,,,,,,,,290,,,,,,,,,,,,720,,,,,,,,,,,,292,,,,,,,,,,,,170,,,,,,,,,,,,,,59,,,,,,,,,,,,,,,250,
7/18/2023,TERESA DE JESUS SANCHEZ PERDOMO,Cundinamarca,Bogotá,Engativá,Industria manufacturera,12,Cliente 353,15,,,,,,,,,,,,,232,,,,,,,,,,,,,,,,289,,,,,,,,,,,,,,,,519,,,,,,,,,,,,,,,798,,,,,,,,,,,,,,,,,,514,,,,,,,,,,,,,,,403,,,,,,,,,,,,,,,219,,,,,,,,,,,,,,,341,,,,,,,,,,,,,,,495,,,,,,,,,,,,,,,189,,,,,,,,,,,,,,,1483,,,,,,,,,,,,,,,,,289,,
8/23/2023,THALIA KARINA RODRIGUEZ ROJAS,Atlántico,Barranquilla,Barranquilla,Construcción,3,Cliente 354,6,,,,,,,,,,,,,,,,,334,,,,,,,,,,,,,,,,,,,,,,,336,,,,,,,,,,,,,,,,,,,,,,,,280,,,,,,,,,,,,,,,,,,,,,,,,232,,,,,,,,,,,,,,,,,,,,,,,,752,,,,,,,,,,,,,,,,,,,,,,,517,,,,,,,,,,,,,,,,,,,,,,,493,,,,,,,,,,,,,,,,,,,,,,,472,,,,,,
9/15/2023,TITO ALEXANDER OSORIO JARAMILLO,Norte de Santander,Cúcuta,Cúcuta,Silvicultura,8,Cliente 355,11,,,,,,,,,,223,,,,,,,,,,,,,,,,,,,,477,,,,,,,,,,,,,,,,,,,,333,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,488,,,,,,,,,,,,,,,,,,,,,235,,,,,,,,,,,,,,,,,,,,,465,,,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,,,,,,,,,,703,,,,,,,,,,,,
10/3/2023,TRADEWAY SAS,"Bogotá, Distrito Capital",Bogotá,Kennedy,Agricultura,6,Cliente 356,9,,,,,,,167,,,,,,,,,,,,340,,,,,,,,,,,,437,,,,,,,,,,,,,736,,,,,,,,,,,,,130,,,,,,,,,,,,335,,,,,,,,,,,,339,,,,,,,,,,,,456,,,,,,,,,,,,549,,,,,,,,,,,,345,,,,,,,,,,,,159,,,,,,,,,,,,325,,,,,,,,,,,,205,,,,,,,,,,,,,,550,,,,,,,,,,,,,,,464,,,,,
2/27/2023,TSI COLOMBIA LTDA,"Bogotá, Distrito Capital",Bogotá,Bosa,"Cultura, ocio y entretenimiento",12,Cliente 357,15,,,,,131,,,,,,,,,,,,,,,,406,,,,,,,,,,,,,,,,951,,,,,,,,,,,,,,,781,,,,,,,,,,,,,,,,,,242,,,,,,,,,,,,,,,754,,,,,,,,,,,,,,,234,,,,,,,,,,,,,,,324,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,,304,,,,,,,,,,,,,,,325,,,,,,,,,,,,,,,,,1452,,,,,,,,,,
9/12/2023,TUCASAMASBELLA.COM SAS,Huila,Neiva,Neiva,Turismo y hostelería,2,Cliente 358,5,,,,,,,,,559,,,,,,,,,,,,,,,,283,,,,,,,,,,,,,,,,421,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,452,,,,,,,,,,,,,,,326,,,,,,,,,,,,,,,318,,,,,,,,,,,,,,,406,,,,,,,,,,,,,,,1064,,,,,,,,,,,,,,,285,,,,,,,,,,,,,,,1004,,,,,,,,,,,,,,,,,520,,,,,,
9/9/2023,TUVALREP SAS,"Bogotá, Distrito Capital",Bogotá,Suba,Ganadería,9,Cliente 359,12,,,97,,,,,,,,,,,,,344,,,,,,,,,,,,,,462,,,,,,,,,,,,,345,,,,,,,,,,,,,67,,,,,,,,,,,,,,203,,,,,,,,,,,,,310,,,,,,,,,,,,,,201,,,,,,,,,,,,,722,,,,,,,,,,,,,284,,,,,,,,,,,,,749,,,,,,,,,,,,,322,,,,,,,,,,,,,49,,,,,,,,,,,,,,,1575,,,,,,,,,,
8/11/2023,TVG CARGO S.A.S,"Bogotá, Distrito Capital",Bogotá,Engativá,Servicios financieros,5,Cliente 360,8,,103,,,,,,,,,,,,,,298,,,,,,,,,,,,,,,435,,,,,,,,,,,,,,515,,,,,,,,,,,,,,,745,,,,,,,,,,,,,,567,,,,,,,,,,,,,,187,,,,,,,,,,,,,,304,,,,,,,,,,,,,,421,,,,,,,,,,,,,,,1018,,,,,,,,,,,,,,282,,,,,,,,,,,,,,145,,,,,,,,,,,,,,,485,,,,,,,,,,,,,
6/2/2023,UNLIMITED MARKETS S.A.S,"Bogotá, Distrito Capital",Bogotá,Chia,Industria manufacturera,6,Cliente 361,9,,,,,,,,329,,,,,,,,,,,,,,,,,,,,197,,,,,,,,,,,,,,,,,,,,542,,,,,,,,,,,,,,,,,,,,,346,,,,,,,,,,,,,,,,,,,,,,326,,,,,,,,,,,,,,,,,,,,,742,,,,,,,,,,,,,,,,,,,,,764,,,,,,,,,,,,,,,,,,,,250,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,
5/1/2023,URBANIZADORA LLANO LARGO DE FUSAGASUGA LTDA,"Bogotá, Distrito Capital",Bogotá,Madrid,Estatales,12,Cliente 362,15,,,,,,,,,444,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,547,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,586,,,,,,,,,,,,,,,306,,,,,,,,,,,,,,,323,,,,,,,,,,,,,,,465,,,,,,,,,,,,,,,1008,,,,,,,,,,,,,,,346,,,,,,,,,,,,,,,1022,,,,,,,,,,,,,,,,,507,,,,,,
4/28/2023,VALDES ABOGADOS - ASLABOR LIMITADA,"Bogotá, Distrito Capital",Bogotá,Santa Fe,Construcción,9,Cliente 363,12,,,,,,,,,,,,,,,,347,,,,,,,,,,,,,,,,,,,,,,,,,,,332,,,,,,,,,,,,,,,,,,,,,,,,,,317,,,,,,,,,,,,,,,,,,,,,,,,,,198,,,,,,,,,,,,,,,,,,,,,,,,,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,288,,,,,,,,,,,,,,,,,,,,,,,,,,795,,,,,,,,,,,,
9/26/2023,VALUES AAA SAS,"Bogotá, Distrito Capital",Bogotá,Barrios Unidos,Silvicultura,9,Cliente 364,12,,,,,,187,,,,,,,,,,,,,,,,,,,,,,,349,,,,,,,,,,,,,,,,,,,,,,,,1029,,,,,,,,,,,,,,,,,,,,,,,,405,,,,,,,,,,,,,,,,,,,,,,,,172,,,,,,,,,,,,,,,,,,,,,,,535,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,
8/1/2023,VANEGAS QUINTERO JESUS ANTONIO,Valle del Cauca,Cali,Cali,Educación y salud,11,Cliente 365,14,,,,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/18/2023,VICTOR FERNELY SUSA CAJAMARCA,Bolívar,Cartagena,Cartagena,Agricultura,10,Cliente 366,13,,,159,,,,,,,,,,,,340,,,,,,,,,,,,313,,,,,,,,,,,,,285,,,,,,,,,,,,,1010,,,,,,,,,,,,174,,,,,,,,,,,,447,,,,,,,,,,,,333,,,,,,,,,,,,214,,,,,,,,,,,,1026,,,,,,,,,,,,333,,,,,,,,,,,,446,,,,,,,,,,,,300,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,1062,,,,,,,,,
9/27/2023,VICTOR JULIO MENDOZA,"Bogotá, Distrito Capital",Bogotá,Bosa,"Cultura, ocio y entretenimiento",6,Cliente 367,9,,,140,,,,,,,,,,,,,,,,,,,,1048,,,,,,,,,,,,,,,,,,,,332,,,,,,,,,,,,,,,,,,,,,282,,,,,,,,,,,,,,,,,,,,,,950,,,,,,,,,,,,,,,,,,,,,334,,,,,,,,,,,,,,,,,,,,,591,,,,,,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,,,,,,,1504,,,,,,,,,,,,,,,,,,,
